cveID,cveYear,vendorProject,product,vulnerabilityName,dateAdded,dueDate,shortDescription,requiredAction,knownRansomwareCampaignUse,notes,cwes
CVE-2018-0798,2018,Microsoft,Office,Microsoft Office Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Office contains a memory corruption vulnerability due to the way objects are handled in memory. Successful exploitation allows for remote code execution in the context of the current user. This vulnerability is known to be chained with CVE-2018-0802.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2018-0798,['CWE-787']
CVE-2018-0802,2018,Microsoft,Office,Microsoft Office Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Office contains a memory corruption vulnerability due to the way objects are handled in memory. Successful exploitation allows for remote code execution in the context of the current user. This vulnerability is known to be chained with CVE-2018-0798.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2018-0802,['CWE-787']
CVE-2012-0158,2012,Microsoft,MSCOMCTL.OCX,Microsoft MSCOMCTL.OCX Remote Code Execution Vulnerability,2021-11-03,2022-05-03,"Microsoft MSCOMCTL.OCX contains an unspecified vulnerability that allows for remote code execution, allowing an attacker to take complete control of an affected system under the context of the current user.",Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2012-0158,['CWE-94']
CVE-2015-1641,2015,Microsoft,Office,Microsoft Office Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Office contains a memory corruption vulnerability due to failure to properly handle rich text format files in memory. Successful exploitation allows for remote code execution in the context of the current user.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2015-1641,['CWE-399']
CVE-2021-27085,2021,Microsoft,Internet Explorer,Microsoft Internet Explorer Remote Code Execution Vulnerability,2021-11-03,2021-11-17,Microsoft Internet Explorer contains an unspecified vulnerability that allows for remote code execution.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2021-27085,
CVE-2019-0541,2019,Microsoft,MSHTML,Microsoft MSHTML Remote Code Execution Vulnerability,2021-11-03,2022-05-03,Microsoft MSHTML engine contains an improper input validation vulnerability that allows for remote code execution vulnerability.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2019-0541,['CWE-77']
CVE-2017-11882,2017,Microsoft,Office,Microsoft Office Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Office contains a memory corruption vulnerability that allows remote code execution in the context of the current user.,Apply updates per vendor instructions.,True,https://nvd.nist.gov/vuln/detail/CVE-2017-11882,['CWE-119']
CVE-2020-0674,2020,Microsoft,Internet Explorer,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Internet Explorer contains a memory corruption vulnerability due to the way the Scripting Engine handles objects in memory. Successful exploitation could allow remote code execution in the context of the current user.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2020-0674,['CWE-416']
CVE-2021-27059,2021,Microsoft,Office,Microsoft Office Remote Code Execution Vulnerability,2021-11-03,2021-11-17,Microsoft Office contains an unspecified vulnerability that allows for remote code execution.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2021-27059,
CVE-2019-1367,2019,Microsoft,Internet Explorer,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Internet Explorer contains a memory corruption vulnerability in how the scripting engine handles objects in memory. Successful exploitation allows for remote code execution in the context of the current user.,Apply updates per vendor instructions.,True,https://nvd.nist.gov/vuln/detail/CVE-2019-1367,['CWE-787']
CVE-2017-0199,2017,Microsoft,Office and WordPad,Microsoft Office and WordPad Remote Code Execution Vulnerability,2021-11-03,2022-05-03,Microsoft Office and WordPad contain an unspecified vulnerability due to the way the applications parse specially crafted files. Successful exploitation allows for remote code execution.,Apply updates per vendor instructions.,True,https://nvd.nist.gov/vuln/detail/CVE-2017-0199,
CVE-2020-1380,2020,Microsoft,Internet Explorer,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Internet Explorer contains a memory corruption vulnerability which can allow for remote code execution in the context of the current user.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2020-1380,['CWE-787']
CVE-2019-1429,2019,Microsoft,Internet Explorer,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,2021-11-03,2022-05-03,Microsoft Internet Explorer contains a memory corruption vulnerability which can allow for remote code execution in the context of the current user.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2019-1429,"['CWE-416', 'CWE-787']"
CVE-2017-11774,2017,Microsoft,Office,Microsoft Office Outlook Security Feature Bypass Vulnerability,2021-11-03,2022-05-03,Microsoft Office Outlook contains a security feature bypass vulnerability due to improperly handling objects in memory. Successful exploitation allows an attacker to execute commands.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2017-11774,['CWE-119']
CVE-2020-0968,2020,Microsoft,Internet Explorer,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,2021-11-03,2022-05-03,"Microsoft Internet Explorer contains a memory corruption vulnerability due to how the Scripting Engine handles objects in memory, leading to remote code execution.",Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2020-0968,['CWE-787']
CVE-2020-1472,2020,Microsoft,Netlogon,Microsoft Netlogon Privilege Escalation Vulnerability,2021-11-03,2020-09-21,Microsoft's Netlogon Remote Protocol (MS-NRPC) contains a privilege escalation vulnerability when an attacker establishes a vulnerable Netlogon secure channel connection to a domain controller. An attacker who successfully exploits the vulnerability could run a specially crafted application on a device on the network. The vulnerability is also known under the moniker of Zerologon.,Apply updates per vendor instructions.,True,Reference CISA's ED 20-04 (https://www.cisa.gov/news-events/directives/ed-20-04-mitigate-netlogon-elevation-privilege-vulnerability-august-2020-patch-tuesday) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 20-04. https://nvd.nist.gov/vuln/detail/CVE-2020-1472,['CWE-330']
CVE-2021-26855,2021,Microsoft,Exchange Server,Microsoft Exchange Server Remote Code Execution Vulnerability,2021-11-03,2021-04-16,Microsoft Exchange Server contains an unspecified vulnerability that allows for remote code execution. This vulnerability is part of the ProxyLogon exploit chain.,Apply updates per vendor instructions.,True,Reference CISA's ED 21-02 (https://www.cisa.gov/news-events/directives/ed-21-02-mitigate-microsoft-exchange-premises-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-02. https://nvd.nist.gov/vuln/detail/CVE-2021-26855,['CWE-918']
CVE-2021-26858,2021,Microsoft,Exchange Server,Microsoft Exchange Server Remote Code Execution Vulnerability,2021-11-03,2021-04-16,Microsoft Exchange Server contains an unspecified vulnerability that allows for remote code execution. This vulnerability is part of the ProxyLogon exploit chain.,Apply updates per vendor instructions.,True,Reference CISA's ED 21-02 (https://www.cisa.gov/news-events/directives/ed-21-02-mitigate-microsoft-exchange-premises-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-02. https://nvd.nist.gov/vuln/detail/CVE-2021-26858,
CVE-2021-27065,2021,Microsoft,Exchange Server,Microsoft Exchange Server Remote Code Execution Vulnerability,2021-11-03,2021-04-16,Microsoft Exchange Server contains an unspecified vulnerability that allows for remote code execution. This vulnerability is part of the ProxyLogon exploit chain.,Apply updates per vendor instructions.,True,Reference CISA's ED 21-02 (https://www.cisa.gov/news-events/directives/ed-21-02-mitigate-microsoft-exchange-premises-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-02. https://nvd.nist.gov/vuln/detail/CVE-2021-27065,['CWE-39']
CVE-2020-1054,2020,Microsoft,Win32k,Microsoft Win32k Privilege Escalation Vulnerability,2021-11-03,2022-05-03,Microsoft Win32k contains a privilege escalation vulnerability when the Windows kernel-mode driver fails to properly handle objects in memory. Successful exploitation allows an attacker to execute code in kernel mode.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2020-1054,['CWE-787']
CVE-2021-1675,2021,Microsoft,Windows,Microsoft Windows Print Spooler Remote Code Execution Vulnerability,2021-11-03,2021-11-17,Microsoft Windows Print Spooler contains an unspecified vulnerability that allows for remote code execution.,Apply updates per vendor instructions.,True,https://nvd.nist.gov/vuln/detail/CVE-2021-1675,['CWE-285']
CVE-2021-34448,2021,Microsoft,Windows,Microsoft Windows Scripting Engine Memory Corruption Vulnerability,2021-11-03,2021-11-17,Microsoft Windows Scripting Engine contains an unspecified vulnerability that allows for memory corruption.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2021-34448,['CWE-787']
CVE-2020-0601,2020,Microsoft,Windows,Microsoft Windows CryptoAPI Spoofing Vulnerability,2021-11-03,2020-01-29,"Microsoft Windows CryptoAPI (Crypt32.dll) contains a spoofing vulnerability in the way it validates Elliptic Curve Cryptography (ECC) certificates. An attacker could exploit the vulnerability by using a spoofed code-signing certificate to sign a malicious executable, making it appear the file was from a trusted, legitimate source. A successful exploit could also allow the attacker to conduct man-in-the-middle attacks and decrypt confidential information on user connections to the affected software. The vulnerability is also known under the moniker of CurveBall.",Apply updates per vendor instructions.,False,Reference CISA's ED 20-02 (https://www.cisa.gov/news-events/directives/ed-20-02-mitigate-windows-vulnerabilities-january-2020-patch-tuesday) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 20-02. https://nvd.nist.gov/vuln/detail/CVE-2020-0601,['CWE-295']
CVE-2019-0604,2019,Microsoft,SharePoint,Microsoft SharePoint Remote Code Execution Vulnerability,2021-11-03,2022-05-03,Microsoft SharePoint fails to check the source markup of an application package. An attacker who successfully exploits the vulnerability could run remote code in the context of the SharePoint application pool and the SharePoint server farm account.,Apply updates per vendor instructions.,True,https://nvd.nist.gov/vuln/detail/CVE-2019-0604,['CWE-20']
CVE-2020-0646,2020,Microsoft,.NET Framework,Microsoft .NET Framework Remote Code Execution Vulnerability,2021-11-03,2022-05-03,Microsoft .NET Framework contains an improper input validation vulnerability that allows for remote code execution.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2020-0646,['CWE-91']
CVE-2019-0808,2019,Microsoft,Win32k,Microsoft Win32k Privilege Escalation Vulnerability,2021-11-03,2022-05-03,Microsoft Win32k contains a privilege escalation vulnerability due to the component failing to properly handle objects in memory. Successful exploitation allows an attacker to run code in kernel mode.,Apply updates per vendor instructions.,False,https://nvd.nist.gov/vuln/detail/CVE-2019-0808,
CVE-2021-26857,2021,Microsoft,Exchange Server,Microsoft Exchange Server Remote Code Execution Vulnerability,2021-11-03,2021-04-16,Microsoft Exchange Server contains an unspecified vulnerability that allows for remote code execution. This vulnerability is part of the ProxyLogon exploit chain.,Apply updates per vendor instructions.,True,Reference CISA's ED 21-02 (https://www.cisa.gov/news-events/directives/ed-21-02-mitigate-microsoft-exchange-premises-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-02. https://nvd.nist.gov/vuln/detail/CVE-2021-26857,['CWE-502']
